position,rsr,splice,total_reads,transcript
3550,3.0523284831231496,1.0,1788,ENST00000308775.7
4256,0.982406575060999,1.0,1515,ENST00000308775.7
4258,1.2885760987400203,1.0,1778,ENST00000308775.7
4639,68.44280683696644,1.0,1972,ENST00000308775.7
693,0.5613168724279836,1.0,1112,ENST00000296456.10
1084,2.9102247284446667,1.0,1258,ENST00000296456.10
1291,1.1896467547637724,1.0,2035,ENST00000296456.10
1957,0.4519561028734189,1.0,1347,ENST00000296456.10
1958,1.3540580283258663,1.0,2058,ENST00000296456.10
2007,2.3944687045123727,1.0,1020,ENST00000296456.10
2008,2.8346966292134828,1.0,1027,ENST00000296456.10
2009,2.3944687045123727,1.0,1020,ENST00000296456.10
2010,2.8346966292134828,1.0,1027,ENST00000296456.10
2104,1.5315801735560206,1.0,1704,ENST00000296456.10
2174,1.5899074697596132,1.0,2186,ENST00000296456.10
2175,1.1909851860773215,1.0,1599,ENST00000296456.10
2208,2.0579901153212523,1.0,1646,ENST00000296456.10
2209,2.0579901153212523,1.0,1646,ENST00000296456.10
2762,1.642102961724884,1.0,1464,ENST00000347869.8
2764,2.547330376873765,1.0,1563,ENST00000347869.8
2785,3.1597791236195225,1.0,1056,ENST00000347869.8
2786,3.1597791236195225,1.0,1056,ENST00000347869.8
190,1.2547033049903753,1.0,1086,ENST00000313601.11
213,1.9990221241613269,1.0,2117,ENST00000313601.11
214,2.078875416072278,1.0,2098,ENST00000313601.11
216,1.9351388716874252,1.0,2691,ENST00000313601.11
232,2.602833352171171,1.0,2439,ENST00000313601.11
354,1.207565751796291,1.0,1064,ENST00000313601.11
357,1.5304751930352911,1.0,2915,ENST00000313601.11
358,2.086312091704672,1.0,2293,ENST00000313601.11
360,2.270569309611658,1.0,3356,ENST00000313601.11
361,2.3025851083027056,1.0,2779,ENST00000313601.11
367,1.6515318060160102,1.0,2044,ENST00000313601.11
532,2.1396101956034985,1.0,1001,ENST00000313601.11
598,2.4808673469387754,1.0,1224,ENST00000313601.11
599,2.4808673469387754,1.0,1224,ENST00000313601.11
630,0.3029410582262405,1.0,1194,ENST00000313601.11
903,2.462633178635892,1.0,2222,ENST00000313601.11
911,0.4920332231545046,1.0,1118,ENST00000313601.11
912,0.9716589116478382,1.0,1829,ENST00000313601.11
774,1.7100503855976965,1.0,1720,ENST00000616701.5
1022,0.8478381156603814,1.0,1248,ENST00000616701.5
1666,0.26494345579180184,1.0,1033,ENST00000616701.5
2594,5.432101284652419,1.0,1722,ENST00000616701.5
61,1.843281885206596,1.0,1140,ENST00000528157.7
100,0.25087520100683525,1.0,1364,ENST00000528157.7
217,2.2101873536299768,1.0,1029,ENST00000528157.7
236,2.7420413990007138,1.0,1151,ENST00000528157.7
264,1.9251989581127789,1.0,2704,ENST00000528157.7
307,2.2510835913312692,1.0,1039,ENST00000528157.7
311,1.4575070821529743,1.0,1733,ENST00000528157.7
314,2.0348338035079108,1.0,1893,ENST00000528157.7
359,0.5825621746674379,1.0,2329,ENST00000528157.7
365,1.505704830791772,1.0,3183,ENST00000528157.7
366,1.4328306765046714,1.0,9281,ENST00000528157.7
367,1.5500657914263385,1.0,4047,ENST00000528157.7
368,1.3022906674175194,1.0,6002,ENST00000528157.7
369,0.5501789549033643,1.0,1548,ENST00000528157.7
370,1.4700195822588855,1.0,22507,ENST00000528157.7
371,1.423495527494152,1.0,23137,ENST00000528157.7
372,1.6527581966382423,1.0,13875,ENST00000528157.7
373,1.133712247854675,1.0,5171,ENST00000528157.7
374,1.5896580982001314,1.0,11695,ENST00000528157.7
376,1.6518315362105176,1.0,12715,ENST00000528157.7
378,1.4722780941951883,1.0,23622,ENST00000528157.7
379,1.4491654007625714,1.0,19381,ENST00000528157.7
380,1.6400332141195069,1.0,21158,ENST00000528157.7
382,1.517445049304752,1.0,35072,ENST00000528157.7
383,1.5541428429251256,1.0,22982,ENST00000528157.7
516,2.1933365758754864,1.0,1134,ENST00000528157.7
541,2.0001036054703687,1.0,1221,ENST00000528157.7
559,1.8827907612274968,1.0,2500,ENST00000528157.7
768,3.1749099684169013,1.0,1338,ENST00000528157.7
410,2.2874493927125505,1.0,1038,ENST00000484952.6
619,2.8617768540307478,1.0,1030,ENST00000484952.6
739,0.2473685488934745,1.0,1422,ENST00000484952.6
740,0.3066027131237584,1.0,2012,ENST00000484952.6
930,2.2850140056022408,1.0,1363,ENST00000484952.6
932,2.2850140056022408,1.0,1363,ENST00000484952.6
1145,0.3635616744221904,1.0,1031,ENST00000484952.6
1277,2.7869951384833667,1.0,1597,ENST00000484952.6
1580,8.785729712978199,1.0,1506,ENST00000484952.6
1584,10.320902394106817,1.0,1133,ENST00000484952.6
1585,16.040892772134036,1.0,3816,ENST00000484952.6
1586,16.293788586887633,1.0,3062,ENST00000484952.6
1587,16.086058341738273,1.0,3441,ENST00000484952.6
1591,7.05093855259692,1.0,2668,ENST00000484952.6
1592,9.250902902471957,1.0,3990,ENST00000484952.6
1593,9.250902902471957,1.0,3990,ENST00000484952.6
1597,2.80896043509965,1.0,1864,ENST00000484952.6
1616,0.4044167803547067,1.0,1289,ENST00000484952.6
1618,0.4044167803547067,1.0,1289,ENST00000484952.6
1661,1.213002371276614,1.0,1023,ENST00000484952.6
1719,0.3318351007795491,1.0,1014,ENST00000484952.6
1721,0.3318351007795491,1.0,1014,ENST00000484952.6
1722,1.5787030862339266,1.0,1351,ENST00000484952.6
2,0.9189999606272502,1.0,7753,ENST00000468885.1
61,1.652097902097902,1.0,1568,ENST00000418458.6
64,2.3071325111214214,1.0,3633,ENST00000418458.6
249,1.1051031936932516,1.0,13147,ENST00000484022.1
250,1.4389858417262382,1.0,10500,ENST00000484022.1
251,1.0880154151610195,1.0,19432,ENST00000484022.1
252,1.4083688333104305,1.0,8063,ENST00000484022.1
297,1.5059055118110236,1.0,1882,ENST00000484022.1
331,1.4698717073836494,1.0,3164,ENST00000484022.1
406,0.9255130228887136,1.0,3831,ENST00000484022.1
407,0.9255130228887136,1.0,3831,ENST00000484022.1
561,0.513826043237808,1.0,1904,ENST00000484022.1
652,1.924160021353976,1.0,1956,ENST00000484022.1
22,0.6736497847986055,1.0,2124,ENST00000497356.1
268,0.35501204372799705,1.0,1727,ENST00000497356.1
350,1.4945054945054943,1.0,2418,ENST00000497356.1
518,1.5715959690649168,1.0,1709,ENST00000497356.1
183,1.72807502476635,1.0,1996,ENST00000619898.5
190,0.6420727205610927,1.0,1119,ENST00000619898.5
193,1.6736401673640169,1.0,1276,ENST00000619898.5
253,0.6903732902735563,1.0,1537,ENST00000619898.5
382,1.5387120712401052,1.0,1713,ENST00000619898.5
1190,1.5398097520578538,1.0,1081,ENST00000288266.8
1193,2.5051545814264613,1.0,1124,ENST00000288266.8
5058,2.312395775430795,1.0,1472,ENST00000288266.8
5060,2.2065963502427595,1.0,1019,ENST00000288266.8
5104,2.243984962406015,1.0,1552,ENST00000288266.8
5106,2.6327130264446623,1.0,2363,ENST00000288266.8
5107,2.7520383693045565,1.0,1599,ENST00000288266.8
4220,1.9471646957675082,1.0,1701,ENST00000428312.6
2843,2.2797118411447403,1.0,1019,ENST00000295956.9
4258,2.425916246460061,1.0,1318,ENST00000295956.9
4260,2.425916246460061,1.0,1318,ENST00000295956.9
5374,2.0867188924457576,1.0,1200,ENST00000295956.9
5713,1.968532525863076,1.0,2061,ENST00000295956.9
5715,1.9725880984251003,1.0,2016,ENST00000295956.9
7167,1.0889580482264312,1.0,1298,ENST00000295956.9
7170,1.0404834073652542,1.0,1207,ENST00000295956.9
8018,2.0046748302416555,1.0,1517,ENST00000295956.9
8266,1.2797202797202798,1.0,1302,ENST00000295956.9
265,2.481876332622601,0.0,1049,ENST00000478110.1
555,0.5790956661746948,0.0,1176,ENST00000478110.1
234,0.4219758922152566,1.0,1098,ENST00000273258.4
439,1.4065210836736246,1.0,5831,ENST00000273258.4
440,1.4065210836736246,1.0,5831,ENST00000273258.4
447,1.9281416787967005,1.0,1496,ENST00000273258.4
489,1.941343761109136,1.0,1566,ENST00000273258.4
492,0.917787501929107,1.0,2744,ENST00000273258.4
856,1.713718049274065,1.0,1970,ENST00000273258.4
893,1.7292623038326038,1.0,1114,ENST00000273258.4
921,0.5014004413512138,1.0,1241,ENST00000273258.4
987,3.3431334622823985,1.0,1111,ENST00000273258.4
3884,31.32703615381111,1.0,1165,ENST00000352241.9
66,1.7867331393334538,0.0,1353,ENST00000472163.1
241,0.5786946851752436,0.0,1813,ENST00000472163.1
242,0.5786946851752436,0.0,1813,ENST00000472163.1
369,1.0383064516129032,0.0,1112,ENST00000472163.1
370,1.0383064516129032,0.0,1112,ENST00000472163.1
204,0.5739199053067666,0.0,1722,ENST00000485383.1
208,1.5086419753086415,0.0,2030,ENST00000485383.1
209,0.5194750996939627,0.0,1183,ENST00000485383.1
395,0.8833825282994419,0.0,1107,ENST00000485383.1
398,0.9315778039326684,0.0,1834,ENST00000485383.1
498,2.780067998300042,0.0,1790,ENST00000485383.1
499,2.780067998300042,0.0,1790,ENST00000485383.1
1027,1.7873191939165527,0.0,2386,ENST00000485383.1
1029,1.8289104779291907,0.0,1449,ENST00000485383.1
1046,0.5944343617664852,0.0,1011,ENST00000485383.1
1047,1.4695945945945947,0.0,1608,ENST00000485383.1
1183,1.0427807486631016,0.0,1030,ENST00000485383.1
1185,1.0427807486631016,0.0,1030,ENST00000485383.1
189,2.176151141586007,1.0,1086,ENST00000421999.8
372,2.8088888888888888,1.0,1020,ENST00000421999.8
559,2.412258548904512,1.0,1497,ENST00000421999.8
560,2.412258548904512,1.0,1497,ENST00000421999.8
736,2.0175471309853585,1.0,1425,ENST00000394140.9
803,3.4349302095171486,1.0,1107,ENST00000394140.9
804,2.180799045915325,1.0,1449,ENST00000394140.9
805,2.180799045915325,1.0,1449,ENST00000394140.9
864,3.0496009686315753,1.0,1116,ENST00000323523.8
178,1.2754745782898178,1.0,1244,ENST00000240851.9
179,1.2861374645201322,1.0,1259,ENST00000240851.9
12,2.2074838287071152,1.0,1203,ENST00000676455.1
14,1.7772727272727271,1.0,2350,ENST00000676455.1
15,1.7772727272727271,1.0,2350,ENST00000676455.1
29,0.5319308278867102,1.0,1058,ENST00000676455.1
42,1.9237948960302456,1.0,1591,ENST00000676455.1
134,1.4966887417218542,1.0,1883,ENST00000676455.1
465,0.9141472868217057,1.0,2853,ENST00000676455.1
466,0.9141472868217057,1.0,2853,ENST00000676455.1
491,1.8197101812935201,1.0,2021,ENST00000676455.1
494,1.7126939912455232,1.0,1792,ENST00000676455.1
2372,1.7661913250148544,1.0,1072,ENST00000481203.1
2464,2.0887949260042284,1.0,1193,ENST00000481203.1
2483,2.110009189221393,1.0,1962,ENST00000481203.1
2520,1.8375,1.0,1867,ENST00000481203.1
2521,2.1863376930677623,1.0,2747,ENST00000481203.1
2588,1.5867040448538243,1.0,1018,ENST00000481203.1
2712,1.7082178217821782,1.0,1142,ENST00000481203.1
1125,2.3292113566618564,1.0,1404,ENST00000309922.7
1236,1.8831060942154247,1.0,1394,ENST00000309922.7
55,4.622843764896046,1.0,1137,ENST00000265260.8
164,1.5759055759055758,1.0,1170,ENST00000265260.8
199,2.1946169772256727,1.0,1011,ENST00000265260.8
203,1.758985200845666,1.0,1175,ENST00000265260.8
241,0.600910125142207,1.0,1418,ENST00000265260.8
329,2.4938585510132922,1.0,2920,ENST00000265260.8
332,1.2694783607442464,1.0,2332,ENST00000265260.8
333,0.8586550435865504,1.0,1027,ENST00000265260.8
341,2.3114741314170426,1.0,2080,ENST00000265260.8
346,0.5134121178015382,1.0,3707,ENST00000265260.8
348,0.5134121178015382,1.0,3707,ENST00000265260.8
368,2.0763187429854097,1.0,2174,ENST00000265260.8
466,2.625963302752293,1.0,5966,ENST00000465366.1
468,2.625963302752293,1.0,5966,ENST00000465366.1
554,2.4975776139392147,1.0,1228,ENST00000465366.1
557,2.9426229508196724,1.0,1143,ENST00000465366.1
558,2.9426229508196724,1.0,1143,ENST00000465366.1
653,1.833527696793003,1.0,1003,ENST00000465366.1
679,7.181287770773093,1.0,4811,ENST00000465366.1
680,7.580125648771684,1.0,7620,ENST00000465366.1
695,9.340752145453925,1.0,6535,ENST00000465366.1
720,3.6577105888566153,1.0,1883,ENST00000465366.1
1801,2.618870315331589,1.0,1322,ENST00000341893.8
1372,2.133973710819009,1.0,1452,ENST00000325805.13
1434,4.667884322678843,1.0,1557,ENST00000325805.13
2896,3.0971033580693605,1.0,1584,ENST00000325805.13
5196,0.988522238163558,1.0,1282,ENST00000325805.13
5197,0.988522238163558,1.0,1282,ENST00000325805.13
5234,1.489071038251366,1.0,1031,ENST00000325805.13
5238,2.007929104477612,1.0,1108,ENST00000325805.13
5497,70.70550256403081,1.0,1339,ENST00000325805.13
260,2.5422350827289693,1.0,1164,ENST00000431670.7
283,2.237481745385744,1.0,1403,ENST00000431670.7
787,0.4181459566074951,1.0,1104,ENST00000431670.7
791,1.9536601062255543,1.0,3334,ENST00000431670.7
871,1.7028072848968372,1.0,2160,ENST00000431670.7
872,1.6827058943557296,1.0,3138,ENST00000431670.7
5563,1.5385248178758384,1.0,1102,ENST00000431670.7
859,1.6194042557620336,1.0,3296,ENST00000273359.8
864,1.8584831899921808,1.0,3654,ENST00000273359.8
866,1.8584831899921808,1.0,3654,ENST00000273359.8
902,2.3721307048339177,1.0,1625,ENST00000273359.8
947,1.7156040756914122,1.0,3044,ENST00000273359.8
952,1.6120939094810667,1.0,9050,ENST00000273359.8
954,1.92793750101653,1.0,6886,ENST00000273359.8
4134,3.0636604774535807,1.0,1126,ENST00000273398.8
4142,0.50859291084855,1.0,1477,ENST00000273398.8
4144,0.5661259501747815,1.0,2708,ENST00000273398.8
4161,1.9010248666927236,1.0,3116,ENST00000273398.8
4176,1.7295138888888888,1.0,1417,ENST00000273398.8
4182,1.8810550727150568,1.0,2649,ENST00000273398.8
4194,1.7641144624903324,1.0,4003,ENST00000273398.8
4195,1.7641144624903324,1.0,4003,ENST00000273398.8
4211,3.1505041246562797,1.0,2411,ENST00000273398.8
4259,3.0561877845216547,1.0,1367,ENST00000273398.8
477,1.270922304227995,1.0,1158,ENST00000494664.6
692,2.0093865236339257,1.0,1135,ENST00000494664.6
727,1.7746179536484161,1.0,1890,ENST00000494664.6
728,1.7746179536484161,1.0,1890,ENST00000494664.6
786,1.9238788637301087,1.0,3193,ENST00000494664.6
800,1.449861828431443,1.0,4667,ENST00000494664.6
803,1.547503755901725,1.0,5159,ENST00000494664.6
808,1.6490799404628618,1.0,5949,ENST00000494664.6
809,1.6490799404628618,1.0,5949,ENST00000494664.6
815,1.5667718868775364,1.0,3843,ENST00000494664.6
818,1.3967344740642824,1.0,4262,ENST00000494664.6
908,1.2115072276903291,1.0,1628,ENST00000494664.6
1023,1.8856022808268003,1.0,1300,ENST00000494664.6
1207,0.2665770609318996,1.0,1025,ENST00000494664.6
10,1.175781366924155,1.0,1484,ENST00000485064.1
13,2.559612623979705,1.0,1267,ENST00000485064.1
44,1.4747199999999998,1.0,1207,ENST00000485064.1
99,1.7180553640371523,1.0,4157,ENST00000485064.1
101,1.5490669593852906,1.0,1938,ENST00000485064.1
149,0.5331032412965186,1.0,2096,ENST00000485064.1
180,1.4072645739910312,1.0,2439,ENST00000485064.1
161,1.4386317907444668,1.0,2350,ENST00000496588.1
163,1.1361377151927263,1.0,4274,ENST00000496588.1
283,1.7884162222497826,1.0,1761,ENST00000496588.1
288,2.6500175049597385,1.0,1260,ENST00000496588.1
291,2.037360320472275,1.0,1791,ENST00000496588.1
293,1.7155388471177944,1.0,1506,ENST00000496588.1
311,1.7335428484056397,1.0,3601,ENST00000496588.1
312,1.7127108960139812,1.0,1277,ENST00000496588.1
315,1.478675234370434,1.0,7896,ENST00000496588.1
316,1.4387696692872909,1.0,8886,ENST00000496588.1
317,1.448996702721267,1.0,12300,ENST00000496588.1
318,1.423331811200133,1.0,6884,ENST00000496588.1
338,1.5457457873933846,1.0,2204,ENST00000496588.1
726,0.6548880289285035,0.0,3429,ENST00000462291.1
727,0.6282384496666895,0.0,3920,ENST00000462291.1
728,0.6548880289285035,0.0,3429,ENST00000462291.1
95,0.2811860940695297,1.0,1037,ENST00000477892.5
96,0.2811860940695297,1.0,1037,ENST00000477892.5
207,1.7016260162601626,1.0,1134,ENST00000477892.5
217,2.082089552238806,1.0,1097,ENST00000477892.5
243,2.247213154043019,1.0,1634,ENST00000477892.5
262,2.503968253968254,1.0,1079,ENST00000477892.5
369,0.5281045751633987,1.0,1376,ENST00000477892.5
388,1.9748943574446929,1.0,1126,ENST00000477892.5
433,1.5696302124311567,1.0,1411,ENST00000477892.5
494,1.8571428571428568,1.0,1183,ENST00000477892.5
499,1.987062628638636,1.0,1189,ENST00000477892.5
591,2.032397928459593,1.0,1110,ENST00000477892.5
592,2.24439954309091,1.0,2195,ENST00000477892.5
865,1.873090490072256,1.0,1897,ENST00000232607.7
866,1.4656170409817084,1.0,1459,ENST00000232607.7
867,1.0991352035435562,1.0,1008,ENST00000232607.7
879,1.4261951272401836,1.0,2341,ENST00000232607.7
880,2.0415959252971136,1.0,1327,ENST00000232607.7
883,1.0172012740560654,1.0,7558,ENST00000232607.7
884,1.0172012740560654,1.0,7558,ENST00000232607.7
906,1.5987874299995366,1.0,1400,ENST00000232607.7
985,1.595495297740786,1.0,1098,ENST00000232607.7
499,3.406908197570764,1.0,1470,ENST00000508789.5
538,2.5582042556426368,1.0,1601,ENST00000508789.5
540,1.8820039677628555,1.0,1894,ENST00000508789.5
550,1.9337853190604788,1.0,1689,ENST00000508789.5
575,0.5520215337288508,1.0,1215,ENST00000508789.5
576,2.0960636007287583,1.0,2308,ENST00000508789.5
577,2.0960636007287583,1.0,2308,ENST00000508789.5
579,1.865362655668552,1.0,2936,ENST00000508789.5
580,1.9754164350129968,1.0,7054,ENST00000508789.5
581,1.917837594204448,1.0,6339,ENST00000508789.5
582,1.9001472152920569,1.0,9241,ENST00000508789.5
583,2.523776592852456,1.0,9621,ENST00000508789.5
584,2.5166130052697797,1.0,8245,ENST00000508789.5
115,0.8886697348235811,1.0,1277,ENST00000265056.12
117,0.8886697348235811,1.0,1277,ENST00000265056.12
323,2.8020482240082965,1.0,1059,ENST00000265056.12
324,2.315272821455161,1.0,1767,ENST00000265056.12
586,1.049753151794412,1.0,1202,ENST00000265056.12
651,1.2756810345479144,1.0,1098,ENST00000265056.12
961,0.5158687441796257,1.0,1096,ENST00000265056.12
1032,2.23342670401494,1.0,1346,ENST00000265056.12
1034,2.23342670401494,1.0,1346,ENST00000265056.12
1261,2.0915255294935373,1.0,1564,ENST00000265056.12
1306,1.8111111111111111,1.0,1859,ENST00000265056.12
1308,1.8872921977126205,1.0,3326,ENST00000265056.12
1391,1.3283300690189477,1.0,2538,ENST00000265056.12
1419,2.5275621118012417,1.0,1408,ENST00000265056.12
1512,2.27962128872139,1.0,1271,ENST00000265056.12
1601,0.33583754086736,1.0,1196,ENST00000265056.12
2215,2.2351262019230766,1.0,1293,ENST00000265056.12
2216,2.2351262019230766,1.0,1293,ENST00000265056.12
2220,1.8830693394428797,1.0,1314,ENST00000265056.12
2274,2.6318941314225612,1.0,2865,ENST00000265056.12
2288,2.947878787878788,1.0,1131,ENST00000265056.12
2330,1.9440620782726048,1.0,2004,ENST00000265056.12
2332,1.3533090864749164,1.0,3371,ENST00000265056.12
2352,2.8494867149758454,1.0,1167,ENST00000265056.12
2358,0.6522791448164583,1.0,1890,ENST00000265056.12
2360,1.818771501904865,1.0,6317,ENST00000265056.12
2361,1.7541945114403503,1.0,10826,ENST00000265056.12
2363,1.6904145077720207,1.0,6358,ENST00000265056.12
2364,1.5605725085655429,1.0,4593,ENST00000265056.12
2370,1.3911822201977644,1.0,2815,ENST00000265056.12
2472,1.4408072225338486,1.0,1780,ENST00000265056.12
2537,0.6348684210526316,1.0,1033,ENST00000265056.12
2588,2.0801410482449114,1.0,1659,ENST00000265056.12
2590,1.9629976741525368,1.0,3023,ENST00000265056.12
2666,1.834032012195122,1.0,2107,ENST00000265056.12
2667,1.7259998651471522,1.0,3333,ENST00000265056.12
2672,1.7570342986239469,1.0,1129,ENST00000265056.12
2875,2.858728439325834,1.0,1898,ENST00000265056.12
2999,2.4802631578947367,1.0,1150,ENST00000265056.12
3007,1.8408,1.0,1206,ENST00000265056.12
3037,1.4005523901995187,1.0,3182,ENST00000265056.12
3328,1.053717689607489,1.0,1313,ENST00000265056.12
3330,1.053717689607489,1.0,1313,ENST00000265056.12
226,4.140613313388183,1.0,1072,ENST00000342480.7
227,4.140613313388183,1.0,1072,ENST00000342480.7
259,2.5059571333115853,1.0,1184,ENST00000342480.7
342,1.7897091722595078,1.0,1149,ENST00000342480.7
391,2.381859756097561,1.0,1033,ENST00000342480.7
426,2.980392156862745,1.0,1014,ENST00000342480.7
567,3.944616470279001,1.0,2436,ENST00000342480.7
568,3.6981788418252513,1.0,1124,ENST00000342480.7
610,2.6469579622511046,1.0,1331,ENST00000342480.7
1019,1.3593841974079481,1.0,1704,ENST00000342480.7
1020,0.9774951076320938,1.0,1064,ENST00000342480.7
1052,1.0302287581699348,1.0,1483,ENST00000342480.7
1053,1.0302287581699348,1.0,1483,ENST00000342480.7
1113,2.03584229390681,1.0,1748,ENST00000342480.7
1114,2.03584229390681,1.0,1748,ENST00000342480.7
1599,1.2916237034980496,1.0,1274,ENST00000342480.7
1659,0.903913043478261,1.0,1165,ENST00000342480.7
1661,0.903913043478261,1.0,1165,ENST00000342480.7
1662,2.24466213453708,1.0,1136,ENST00000342480.7
1680,2.2389164103189643,1.0,3980,ENST00000342480.7
1681,1.5915306195194985,1.0,1910,ENST00000342480.7
1682,2.3781688341402702,1.0,4880,ENST00000342480.7
1683,2.2657419683834776,1.0,2241,ENST00000342480.7
1684,2.3500749625187405,1.0,1655,ENST00000342480.7
1798,12.652649735257931,1.0,1777,ENST00000342480.7
1799,13.400706536180394,1.0,2229,ENST00000342480.7
1800,12.560177407195528,1.0,2441,ENST00000342480.7
1809,7.626902125813771,1.0,1560,ENST00000342480.7
139,0.5300711237891061,1.0,1138,ENST00000243253.8
153,2.949553299572003,1.0,2278,ENST00000243253.8
155,2.9863636363636363,1.0,1139,ENST00000243253.8
