transcript,position,rsr,total_reads
ENST00000484952.6,1584,10.320902394106817,1133
ENST00000484952.6,1585,16.040892772134036,3816
ENST00000484952.6,1586,16.293788586887633,3062
ENST00000484952.6,1587,16.086058341738273,3441
ENST00000484952.6,1591,7.05093855259692,2668
ENST00000484952.6,1592,9.250902902471957,3990
ENST00000484952.6,1593,9.250902902471957,3990
ENST00000484952.6,1597,2.80896043509965,1864
ENST00000484952.6,1616,0.4044167803547067,1289
ENST00000484952.6,1618,0.4044167803547067,1289
ENST00000484952.6,1661,1.213002371276614,1023
ENST00000484952.6,1719,0.3318351007795491,1014
ENST00000484952.6,1721,0.3318351007795491,1014
ENST00000484952.6,1722,1.5787030862339266,1351
ENST00000468885.1,2,0.9189999606272502,7753
ENST00000418458.6,61,1.652097902097902,1568
ENST00000418458.6,64,2.3071325111214214,3633
ENST00000484022.1,249,1.1051031936932516,13147
ENST00000484022.1,250,1.4389858417262382,10500
ENST00000484022.1,251,1.0880154151610195,19432
ENST00000484022.1,252,1.4083688333104305,8063
ENST00000484022.1,297,1.5059055118110236,1882
ENST00000484022.1,331,1.4698717073836494,3164
ENST00000484022.1,406,0.9255130228887136,3831
ENST00000484022.1,407,0.9255130228887136,3831
ENST00000484022.1,561,0.513826043237808,1904
ENST00000484022.1,652,1.924160021353976,1956
ENST00000497356.1,22,0.6736497847986055,2124
ENST00000497356.1,268,0.35501204372799705,1727
ENST00000497356.1,350,1.4945054945054943,2418
ENST00000497356.1,518,1.5715959690649168,1709
ENST00000619898.5,183,1.72807502476635,1996
ENST00000619898.5,190,0.6420727205610927,1119
ENST00000619898.5,193,1.6736401673640169,1276
ENST00000619898.5,253,0.6903732902735563,1537
ENST00000619898.5,382,1.5387120712401052,1713
ENST00000288266.8,1190,1.5398097520578538,1081
ENST00000288266.8,1193,2.5051545814264613,1124
ENST00000288266.8,5058,2.312395775430795,1472
ENST00000288266.8,5060,2.2065963502427595,1019
ENST00000288266.8,5104,2.243984962406015,1552
ENST00000288266.8,5106,2.6327130264446623,2363
ENST00000288266.8,5107,2.7520383693045565,1599
ENST00000428312.6,4220,1.9471646957675082,1701
ENST00000295956.9,2843,2.2797118411447403,1019
ENST00000295956.9,4258,2.425916246460061,1318
ENST00000295956.9,4260,2.425916246460061,1318
ENST00000295956.9,5374,2.0867188924457576,1200
ENST00000295956.9,5713,1.968532525863076,2061
ENST00000295956.9,5715,1.9725880984251003,2016
ENST00000295956.9,7167,1.0889580482264312,1298
ENST00000295956.9,7170,1.0404834073652542,1207
ENST00000295956.9,8018,2.0046748302416555,1517
ENST00000295956.9,8266,1.2797202797202798,1302
ENST00000478110.1,265,2.481876332622601,1049
ENST00000478110.1,555,0.5790956661746948,1176
ENST00000273258.4,234,0.4219758922152566,1098
ENST00000273258.4,439,1.4065210836736246,5831
ENST00000273258.4,440,1.4065210836736246,5831
ENST00000273258.4,447,1.9281416787967005,1496
ENST00000273258.4,489,1.941343761109136,1566
ENST00000273258.4,492,0.917787501929107,2744
ENST00000273258.4,856,1.713718049274065,1970
ENST00000273258.4,893,1.7292623038326038,1114
ENST00000273258.4,921,0.5014004413512138,1241
ENST00000273258.4,987,3.3431334622823985,1111
ENST00000352241.9,3884,31.32703615381111,1165
ENST00000472163.1,66,1.7867331393334538,1353
ENST00000472163.1,241,0.5786946851752436,1813
ENST00000472163.1,242,0.5786946851752436,1813
ENST00000472163.1,369,1.0383064516129032,1112
ENST00000472163.1,370,1.0383064516129032,1112
ENST00000485383.1,204,0.5739199053067666,1722
ENST00000485383.1,208,1.5086419753086415,2030
ENST00000485383.1,209,0.5194750996939627,1183
ENST00000485383.1,395,0.8833825282994419,1107
ENST00000485383.1,398,0.9315778039326684,1834
ENST00000485383.1,498,2.780067998300042,1790
ENST00000485383.1,499,2.780067998300042,1790
ENST00000485383.1,1027,1.7873191939165527,2386
ENST00000485383.1,1029,1.8289104779291907,1449
ENST00000485383.1,1046,0.5944343617664852,1011
ENST00000485383.1,1047,1.4695945945945947,1608
ENST00000485383.1,1183,1.0427807486631016,1030
ENST00000485383.1,1185,1.0427807486631016,1030
ENST00000421999.8,189,2.176151141586007,1086
ENST00000421999.8,372,2.8088888888888888,1020
ENST00000421999.8,559,2.412258548904512,1497
ENST00000421999.8,560,2.412258548904512,1497
ENST00000394140.9,736,2.0175471309853585,1425
ENST00000394140.9,803,3.4349302095171486,1107
ENST00000394140.9,804,2.180799045915325,1449
ENST00000394140.9,805,2.180799045915325,1449
ENST00000323523.8,864,3.0496009686315753,1116
ENST00000240851.9,178,1.2754745782898178,1244
ENST00000240851.9,179,1.2861374645201322,1259
ENST00000676455.1,12,2.2074838287071152,1203
ENST00000676455.1,14,1.7772727272727271,2350
ENST00000676455.1,15,1.7772727272727271,2350
ENST00000676455.1,29,0.5319308278867102,1058
ENST00000676455.1,42,1.9237948960302456,1591
ENST00000676455.1,134,1.4966887417218542,1883
ENST00000676455.1,465,0.9141472868217057,2853
ENST00000676455.1,466,0.9141472868217057,2853
ENST00000676455.1,491,1.8197101812935201,2021
ENST00000676455.1,494,1.7126939912455232,1792
ENST00000481203.1,2372,1.7661913250148544,1072
ENST00000481203.1,2464,2.0887949260042284,1193
ENST00000481203.1,2483,2.110009189221393,1962
ENST00000481203.1,2520,1.8375,1867
ENST00000481203.1,2521,2.1863376930677623,2747
ENST00000481203.1,2588,1.5867040448538243,1018
ENST00000481203.1,2712,1.7082178217821782,1142
ENST00000309922.7,1125,2.3292113566618564,1404
ENST00000309922.7,1236,1.8831060942154247,1394
ENST00000265260.8,55,4.622843764896046,1137
ENST00000265260.8,164,1.5759055759055758,1170
ENST00000265260.8,199,2.1946169772256727,1011
ENST00000265260.8,203,1.758985200845666,1175
ENST00000265260.8,241,0.600910125142207,1418
ENST00000265260.8,329,2.4938585510132922,2920
ENST00000265260.8,332,1.2694783607442464,2332
ENST00000265260.8,333,0.8586550435865504,1027
ENST00000265260.8,341,2.3114741314170426,2080
ENST00000265260.8,346,0.5134121178015382,3707
ENST00000265260.8,348,0.5134121178015382,3707
ENST00000265260.8,368,2.0763187429854097,2174
ENST00000465366.1,466,2.625963302752293,5966
ENST00000465366.1,468,2.625963302752293,5966
ENST00000465366.1,554,2.4975776139392147,1228
ENST00000465366.1,557,2.9426229508196724,1143
ENST00000465366.1,558,2.9426229508196724,1143
ENST00000465366.1,653,1.833527696793003,1003
ENST00000465366.1,679,7.181287770773093,4811
ENST00000465366.1,680,7.580125648771684,7620
ENST00000465366.1,695,9.340752145453925,6535
ENST00000465366.1,720,3.6577105888566153,1883
ENST00000341893.8,1801,2.618870315331589,1322
ENST00000325805.13,1372,2.133973710819009,1452
ENST00000325805.13,1434,4.667884322678843,1557
ENST00000325805.13,2896,3.0971033580693605,1584
ENST00000325805.13,5196,0.988522238163558,1282
ENST00000325805.13,5197,0.988522238163558,1282
ENST00000325805.13,5234,1.489071038251366,1031
ENST00000325805.13,5238,2.007929104477612,1108
ENST00000325805.13,5497,70.70550256403081,1339
ENST00000431670.7,260,2.5422350827289693,1164
ENST00000431670.7,283,2.237481745385744,1403
ENST00000431670.7,787,0.4181459566074951,1104
ENST00000431670.7,791,1.9536601062255543,3334
ENST00000431670.7,871,1.7028072848968372,2160
ENST00000431670.7,872,1.6827058943557296,3138
ENST00000431670.7,5563,1.5385248178758384,1102
ENST00000273359.8,859,1.6194042557620336,3296
ENST00000273359.8,864,1.8584831899921808,3654
ENST00000273359.8,866,1.8584831899921808,3654
ENST00000273359.8,902,2.3721307048339177,1625
ENST00000273359.8,947,1.7156040756914122,3044
ENST00000273359.8,952,1.6120939094810667,9050
ENST00000273359.8,954,1.92793750101653,6886
ENST00000273398.8,4134,3.0636604774535807,1126
ENST00000273398.8,4142,0.50859291084855,1477
ENST00000273398.8,4144,0.5661259501747815,2708
ENST00000273398.8,4161,1.9010248666927236,3116
ENST00000273398.8,4176,1.7295138888888888,1417
ENST00000273398.8,4182,1.8810550727150568,2649
ENST00000273398.8,4194,1.7641144624903324,4003
ENST00000273398.8,4195,1.7641144624903324,4003
ENST00000273398.8,4211,3.1505041246562797,2411
ENST00000273398.8,4259,3.0561877845216547,1367
ENST00000494664.6,477,1.270922304227995,1158
ENST00000494664.6,692,2.0093865236339257,1135
ENST00000494664.6,727,1.7746179536484161,1890
ENST00000494664.6,728,1.7746179536484161,1890
ENST00000494664.6,786,1.9238788637301087,3193
ENST00000494664.6,800,1.449861828431443,4667
ENST00000494664.6,803,1.547503755901725,5159
ENST00000494664.6,808,1.6490799404628618,5949
ENST00000494664.6,809,1.6490799404628618,5949
ENST00000494664.6,815,1.5667718868775364,3843
ENST00000494664.6,818,1.3967344740642824,4262
ENST00000494664.6,908,1.2115072276903291,1628
ENST00000494664.6,1023,1.8856022808268003,1300
ENST00000494664.6,1207,0.2665770609318996,1025
ENST00000485064.1,10,1.175781366924155,1484
ENST00000485064.1,13,2.559612623979705,1267
ENST00000485064.1,44,1.4747199999999998,1207
ENST00000485064.1,99,1.7180553640371523,4157
ENST00000485064.1,101,1.5490669593852906,1938
ENST00000485064.1,149,0.5331032412965186,2096
ENST00000485064.1,180,1.4072645739910312,2439
ENST00000496588.1,161,1.4386317907444668,2350
ENST00000496588.1,163,1.1361377151927263,4274
ENST00000496588.1,283,1.7884162222497826,1761
ENST00000496588.1,288,2.6500175049597385,1260
ENST00000496588.1,291,2.037360320472275,1791
ENST00000496588.1,293,1.7155388471177944,1506
ENST00000496588.1,311,1.7335428484056397,3601
ENST00000496588.1,312,1.7127108960139812,1277
ENST00000496588.1,315,1.478675234370434,7896
ENST00000496588.1,316,1.4387696692872909,8886
ENST00000496588.1,317,1.448996702721267,12300
ENST00000496588.1,318,1.423331811200133,6884
ENST00000496588.1,338,1.5457457873933846,2204
ENST00000462291.1,726,0.6548880289285035,3429
ENST00000462291.1,727,0.6282384496666895,3920
ENST00000462291.1,728,0.6548880289285035,3429
ENST00000477892.5,95,0.2811860940695297,1037
ENST00000477892.5,96,0.2811860940695297,1037
ENST00000477892.5,207,1.7016260162601626,1134
ENST00000477892.5,217,2.082089552238806,1097
ENST00000477892.5,243,2.247213154043019,1634
ENST00000477892.5,262,2.503968253968254,1079
ENST00000477892.5,369,0.5281045751633987,1376
ENST00000477892.5,388,1.9748943574446929,1126
ENST00000477892.5,433,1.5696302124311567,1411
ENST00000477892.5,494,1.8571428571428568,1183
ENST00000477892.5,499,1.987062628638636,1189
ENST00000477892.5,591,2.032397928459593,1110
ENST00000477892.5,592,2.24439954309091,2195
ENST00000232607.7,865,1.873090490072256,1897
ENST00000232607.7,866,1.4656170409817084,1459
ENST00000232607.7,867,1.0991352035435562,1008
ENST00000232607.7,879,1.4261951272401836,2341
ENST00000232607.7,880,2.0415959252971136,1327
ENST00000232607.7,883,1.0172012740560654,7558
ENST00000232607.7,884,1.0172012740560654,7558
ENST00000232607.7,906,1.5987874299995366,1400
ENST00000232607.7,985,1.595495297740786,1098
ENST00000508789.5,499,3.406908197570764,1470
ENST00000508789.5,538,2.5582042556426368,1601
ENST00000508789.5,540,1.8820039677628555,1894
ENST00000508789.5,550,1.9337853190604788,1689
ENST00000508789.5,575,0.5520215337288508,1215
ENST00000508789.5,576,2.0960636007287583,2308
ENST00000508789.5,577,2.0960636007287583,2308
ENST00000508789.5,579,1.865362655668552,2936
ENST00000508789.5,580,1.9754164350129968,7054
ENST00000508789.5,581,1.917837594204448,6339
ENST00000508789.5,582,1.9001472152920569,9241
ENST00000508789.5,583,2.523776592852456,9621
ENST00000508789.5,584,2.5166130052697797,8245
ENST00000265056.12,115,0.8886697348235811,1277
ENST00000265056.12,117,0.8886697348235811,1277
ENST00000265056.12,323,2.8020482240082965,1059
ENST00000265056.12,324,2.315272821455161,1767
ENST00000265056.12,586,1.049753151794412,1202
ENST00000265056.12,651,1.2756810345479144,1098
ENST00000265056.12,961,0.5158687441796257,1096
ENST00000265056.12,1032,2.23342670401494,1346
ENST00000265056.12,1034,2.23342670401494,1346
ENST00000265056.12,1261,2.0915255294935373,1564
ENST00000265056.12,1306,1.8111111111111111,1859
ENST00000265056.12,1308,1.8872921977126205,3326
ENST00000265056.12,1391,1.3283300690189477,2538
ENST00000265056.12,1419,2.5275621118012417,1408
ENST00000265056.12,1512,2.27962128872139,1271
ENST00000265056.12,1601,0.33583754086736,1196
ENST00000265056.12,2215,2.2351262019230766,1293
ENST00000265056.12,2216,2.2351262019230766,1293
ENST00000265056.12,2220,1.8830693394428797,1314
ENST00000265056.12,2274,2.6318941314225612,2865
ENST00000265056.12,2288,2.947878787878788,1131
ENST00000265056.12,2330,1.9440620782726048,2004
ENST00000265056.12,2332,1.3533090864749164,3371
ENST00000265056.12,2352,2.8494867149758454,1167
ENST00000265056.12,2358,0.6522791448164583,1890
ENST00000265056.12,2360,1.818771501904865,6317
ENST00000265056.12,2361,1.7541945114403503,10826
ENST00000265056.12,2363,1.6904145077720207,6358
ENST00000265056.12,2364,1.5605725085655429,4593
ENST00000265056.12,2370,1.3911822201977644,2815
ENST00000265056.12,2472,1.4408072225338486,1780
ENST00000265056.12,2537,0.6348684210526316,1033
ENST00000265056.12,2588,2.0801410482449114,1659
ENST00000265056.12,2590,1.9629976741525368,3023
ENST00000265056.12,2666,1.834032012195122,2107
ENST00000265056.12,2667,1.7259998651471522,3333
ENST00000265056.12,2672,1.7570342986239469,1129
ENST00000265056.12,2875,2.858728439325834,1898
ENST00000265056.12,2999,2.4802631578947367,1150
ENST00000265056.12,3007,1.8408,1206
ENST00000265056.12,3037,1.4005523901995187,3182
ENST00000265056.12,3328,1.053717689607489,1313
ENST00000265056.12,3330,1.053717689607489,1313
ENST00000342480.7,226,4.140613313388183,1072
ENST00000342480.7,227,4.140613313388183,1072
ENST00000342480.7,259,2.5059571333115853,1184
ENST00000342480.7,342,1.7897091722595078,1149
ENST00000342480.7,391,2.381859756097561,1033
ENST00000342480.7,426,2.980392156862745,1014
ENST00000342480.7,567,3.944616470279001,2436
ENST00000342480.7,568,3.6981788418252513,1124
ENST00000342480.7,610,2.6469579622511046,1331
ENST00000342480.7,1019,1.3593841974079481,1704
ENST00000342480.7,1020,0.9774951076320938,1064
ENST00000342480.7,1052,1.0302287581699348,1483
ENST00000342480.7,1053,1.0302287581699348,1483
ENST00000342480.7,1113,2.03584229390681,1748
ENST00000342480.7,1114,2.03584229390681,1748
ENST00000342480.7,1599,1.2916237034980496,1274
ENST00000342480.7,1659,0.903913043478261,1165
ENST00000342480.7,1661,0.903913043478261,1165
ENST00000342480.7,1662,2.24466213453708,1136
ENST00000342480.7,1680,2.2389164103189643,3980
ENST00000342480.7,1681,1.5915306195194985,1910
ENST00000342480.7,1682,2.3781688341402702,4880
ENST00000342480.7,1683,2.2657419683834776,2241
ENST00000342480.7,1684,2.3500749625187405,1655
ENST00000342480.7,1798,12.652649735257931,1777
ENST00000342480.7,1799,13.400706536180394,2229
ENST00000342480.7,1800,12.560177407195528,2441
ENST00000342480.7,1809,7.626902125813771,1560
ENST00000243253.8,139,0.5300711237891061,1138
ENST00000243253.8,153,2.949553299572003,2278
ENST00000243253.8,155,2.9863636363636363,1139
ENST00000243253.8,338,1.6472632451280138,1405
ENST00000243253.8,360,1.2910953005350334,1812
ENST00000243253.8,624,1.1005903939236383,1979
ENST00000243253.8,939,2.7545642941043367,1727
ENST00000243253.8,941,2.9076479076479083,1240
ENST00000243253.8,1758,0.5983224603914259,1627
ENST00000243253.8,1937,1.8086608927381749,1010
ENST00000243253.8,2037,2.7777310924369747,1194
ENST00000243253.8,2039,2.7777310924369747,1194
ENST00000243253.8,2101,1.541946902654867,1410
ENST00000243253.8,2516,3.1923383878691136,1285
ENST00000243253.8,2517,3.1923383878691136,1285
ENST00000243253.8,2568,2.2164446410450944,1759
ENST00000243253.8,2633,2.858749315187225,1161
ENST00000243253.8,3257,1.559239074877333,1488
ENST00000243253.8,3467,8.990093221940288,2561
ENST00000243253.8,3469,6.656669107663782,1758
ENST00000243253.8,3487,8.456494366587256,3047
ENST00000243253.8,3488,8.225106624160935,3668
ENST00000243253.8,3489,8.654507884816509,2853
ENST00000490093.6,27,0.6197914456693143,2140
ENST00000265062.8,9,0.6980937311121828,1764
ENST00000265062.8,10,0.5863941167268135,3686
ENST00000265062.8,179,0.8298909925415949,1022
ENST00000265062.8,181,0.8298909925415949,1022
ENST00000265062.8,417,1.8343761501656235,1496
ENST00000265062.8,472,1.6530025714717895,1282
ENST00000265062.8,523,2.4399168399168403,1131
ENST00000265062.8,617,1.2410672894117865,1635
ENST00000265062.8,620,1.6625766871165644,2168
ENST00000265062.8,622,1.6625766871165644,2168
ENST00000265062.8,628,2.0241059079233352,1268
ENST00000265062.8,635,1.865934065934066,1019
ENST00000265062.8,636,1.1452671077835892,2652
ENST00000265062.8,745,1.17155507158859,2933
ENST00000265062.8,746,0.8287470387744467,3312
ENST00000265062.8,765,2.937140998961192,2013
ENST00000265062.8,776,2.0206736152984752,1243
ENST00000265062.8,779,1.616554054054054,1363
ENST00000265062.8,995,2.3641795865633077,1528
ENST00000265062.8,1300,0.5145354021758517,1109
ENST00000265062.8,1326,0.3321818058660164,1010
ENST00000265062.8,1348,0.5693536673928832,1343
ENST00000265062.8,1538,1.8808823368497851,1642
ENST00000265062.8,1800,4.290970772442589,1086
ENST00000265062.8,1801,4.290970772442589,1086
ENST00000308982.12,2025,2.5387986098136346,1449
ENST00000308982.12,2275,26.81860959282587,1287
ENST00000308982.12,2277,24.06250939980504,1075
ENST00000314797.10,104,2.200983803209285,1051
ENST00000314797.10,113,2.419198817506185,1313
ENST00000314797.10,169,3.054325259515571,1187
ENST00000314797.10,170,3.054325259515571,1187
ENST00000314797.10,218,1.3372444962202494,1489
ENST00000314797.10,447,2.039329702388657,3505
ENST00000314797.10,448,1.8552547455096415,7045
ENST00000314797.10,450,1.642206537633999,7305
ENST00000314797.10,451,1.541417863041545,6226
ENST00000314797.10,453,1.5970347294334832,4280
ENST00000314797.10,454,1.9526363226678685,1743
ENST00000314797.10,662,2.2922897650029133,1178
ENST00000314797.10,664,2.2835402828271545,1867
ENST00000314797.10,736,1.1767087724129806,1868
ENST00000314797.10,737,1.0464204994277793,2784
ENST00000314797.10,884,1.23780676911724,1237
ENST00000314797.10,983,2.5995623632385123,1159
ENST00000314797.10,985,2.5995623632385123,1159
ENST00000314797.10,989,2.5152129817444218,1051
ENST00000314797.10,990,2.5152129817444218,1051
ENST00000314797.10,1267,1.7310393258426966,1696
ENST00000314797.10,1268,1.7310393258426966,1696
ENST00000314797.10,1339,0.9733367031022936,2152
ENST00000314797.10,1340,0.9733367031022936,2152
ENST00000314797.10,1471,2.5740759680656735,1452
ENST00000314797.10,1653,2.731089063194144,1385
ENST00000314797.10,1804,1.9283422208109504,1751
ENST00000514478.1,102,2.2707024557395776,1752
ENST00000514478.1,103,2.2707024557395776,1752
